,date,Gross Sales,Discounts,Net Sales,Tax,Total Collected,Cash,Card,PayPay
38870,2019-10-17,557,0,557,44,601,601,0,0
38871,2019-10-17,632,0,632,50,682,682,0,0
38872,2019-10-17,500,0,500,40,540,540,0,0
38873,2019-10-17,1782,0,1782,178,1960,1960,0,0
38874,2019-10-17,176,0,176,17,193,0,193,0
38875,2019-10-17,362,0,362,28,390,390,0,0
38876,2019-10-17,797,0,797,79,876,876,0,0
38877,2019-10-17,891,0,891,89,980,980,0,0
38878,2019-10-17,891,0,891,89,980,980,0,0
38879,2019-10-17,418,0,418,41,459,459,0,0
38880,2019-10-17,1552,0,1552,124,1676,1676,0,0
38881,2019-10-17,1103,0,1103,110,1213,0,1213,0
38882,2019-10-17,269,0,269,21,290,290,0,0
38883,2019-10-17,1279,0,1279,102,1381,1381,0,0
38884,2019-10-17,269,0,269,21,290,290,0,0
38885,2019-10-17,809,0,809,64,873,873,0,0
38886,2019-10-17,752,0,752,60,812,812,0,0
38887,2019-10-17,1159,0,1159,115,1274,1274,0,0
38888,2019-10-17,260,0,260,20,280,280,0,0
38889,2019-10-17,269,0,269,21,290,290,0,0
38890,2019-10-17,1150,0,1150,92,1242,1242,0,0
38891,2019-10-17,1372,0,1372,137,1509,0,1509,0
38892,2019-10-17,483,0,483,38,521,521,0,0
38893,2019-10-17,566,0,566,45,611,611,0,0
38894,2019-10-17,465,0,465,37,502,502,0,0
38895,2019-10-17,539,-107,432,34,466,466,0,0
38896,2019-10-17,537,0,537,42,579,0,579,0
38897,2019-10-17,336,0,336,26,362,362,0,0
38898,2019-10-17,232,0,232,18,250,250,0,0
38899,2019-10-17,324,0,324,25,349,349,0,0
38900,2019-10-17,1130,0,1130,113,1243,1243,0,0
38901,2019-10-17,381,0,381,30,411,411,0,0
38902,2019-10-17,1546,0,1546,154,1700,0,1700,0
38903,2019-10-17,298,0,298,23,321,0,0,321
38904,2019-10-17,232,0,232,18,250,250,0,0
38905,2019-10-17,371,0,371,29,400,400,0,0
38906,2019-10-17,631,0,631,50,681,681,0,0
38907,2019-10-17,316,0,316,25,341,341,0,0
38908,2019-10-17,650,0,650,52,702,702,0,0
38909,2019-10-17,370,0,370,37,407,407,0,0
38910,2019-10-17,389,0,389,38,427,0,0,427
38911,2019-10-17,427,0,427,34,461,461,0,0
38912,2019-10-17,389,0,389,38,427,427,0,0
38913,2019-10-17,370,0,370,37,407,407,0,0
38914,2019-10-17,436,0,436,34,470,470,0,0
38915,2019-10-17,559,0,559,44,603,603,0,0
38916,2019-10-17,547,0,547,54,601,601,0,0
38917,2019-10-17,761,0,761,76,837,837,0,0
38918,2019-10-17,455,0,455,36,491,491,0,0
38919,2019-10-17,521,0,521,41,562,562,0,0
38920,2019-10-17,817,0,817,81,898,898,0,0
38921,2019-10-17,705,0,705,70,775,0,775,0
38922,2019-10-17,668,0,668,66,734,734,0,0
38923,2019-10-17,1114,0,1114,89,1203,1203,0,0
38924,2019-10-17,1546,0,1546,154,1700,1700,0,0
38925,2019-10-17,1819,0,1819,181,2000,2000,0,0
38926,2019-10-17,773,0,773,77,850,850,0,0
38927,2019-10-17,761,0,761,76,837,837,0,0
38928,2019-10-17,1546,0,1546,154,1700,1700,0,0
38929,2019-10-17,232,0,232,18,250,250,0,0
38930,2019-10-17,232,0,232,18,250,250,0,0
38931,2019-10-17,269,0,269,21,290,290,0,0
38932,2019-10-17,509,0,509,40,549,549,0,0
38933,2019-10-17,390,0,390,31,421,0,421,0
38934,2019-10-17,555,0,555,55,610,610,0,0
38935,2019-10-17,1215,0,1215,97,1312,1312,0,0
38936,2019-10-17,773,0,773,77,850,850,0,0
38937,2019-10-17,773,0,773,77,850,850,0,0
38938,2019-10-17,158,0,158,12,170,170,0,0
38939,2019-10-17,566,0,566,45,611,611,0,0
38940,2019-10-17,1371,0,1371,137,1508,1508,0,0
38941,2019-10-17,232,0,232,18,250,250,0,0
38942,2019-10-17,1030,0,1030,82,1112,1112,0,0
38943,2019-10-17,224,0,224,22,246,246,0,0
38944,2019-10-17,158,0,158,12,170,170,0,0
38945,2019-10-17,474,0,474,37,511,511,0,0
38946,2019-10-17,324,0,324,25,349,349,0,0
38947,2019-10-17,773,0,773,77,850,850,0,0
38948,2019-10-17,740,0,740,74,814,814,0,0
38949,2019-10-17,491,0,491,49,540,540,0,0
38950,2019-10-17,510,0,510,51,561,561,0,0
38951,2019-10-17,528,0,528,52,580,580,0,0
38952,2019-10-17,773,0,773,77,850,0,0,850
38953,2019-10-17,658,0,658,65,723,723,0,0
38954,2019-10-17,476,0,476,38,514,514,0,0
38955,2019-10-18,112,0,112,8,120,120,0,0
38956,2019-10-18,463,0,463,46,509,509,0,0
38957,2019-10-18,648,0,648,51,699,699,0,0
38958,2019-10-18,575,0,575,46,621,621,0,0
38959,2019-10-18,474,0,474,37,511,511,0,0
38960,2019-10-18,445,0,445,35,480,480,0,0
38961,2019-10-18,389,0,389,38,427,0,427,0
38962,2019-10-18,297,0,297,23,320,320,0,0
38963,2019-10-18,510,0,510,40,550,550,0,0
38964,2019-10-18,1782,0,1782,178,1960,1960,0,0
38965,2019-10-18,260,0,260,20,280,280,0,0
38966,2019-10-18,334,0,334,26,360,360,0,0
38967,2019-10-18,391,0,391,31,422,422,0,0
38968,2019-10-18,512,0,512,51,563,563,0,0
38969,2019-10-18,2829,0,2829,282,3111,3111,0,0
38970,2019-10-18,465,0,465,37,502,502,0,0
38971,2019-10-18,288,0,288,23,311,311,0,0
38972,2019-10-18,390,0,390,31,421,421,0,0
38973,2019-10-18,566,0,566,45,611,0,0,611
38974,2019-10-18,417,0,417,33,450,450,0,0
38975,2019-10-18,372,0,372,37,409,409,0,0
38976,2019-10-18,740,0,740,74,814,814,0,0
38977,2019-10-18,269,0,269,21,290,290,0,0
38978,2019-10-18,1566,0,1566,156,1722,1722,0,0
38979,2019-10-18,427,0,427,34,461,461,0,0
38980,2019-10-18,307,0,307,24,331,331,0,0
38981,2019-10-18,158,0,158,12,170,170,0,0
38982,2019-10-18,2181,0,2181,218,2399,2399,0,0
38983,2019-10-18,204,0,204,16,220,220,0,0
38984,2019-10-18,1336,0,1336,106,1442,1442,0,0
38985,2019-10-18,2962,0,2962,296,3258,0,3258,0
38986,2019-10-18,982,0,982,98,1080,1080,0,0
38987,2019-10-18,410,0,410,32,442,442,0,0
38988,2019-10-18,1782,0,1782,178,1960,1960,0,0
38989,2019-10-18,1910,0,1910,191,2101,2101,0,0
38990,2019-10-18,1585,0,1585,158,1743,0,1743,0
38991,2019-10-18,1076,0,1076,86,1162,0,1162,0
38992,2019-10-18,3564,0,3564,356,3920,3920,0,0
38993,2019-10-18,233,0,233,18,251,251,0,0
38994,2019-10-18,362,0,362,28,390,390,0,0
38995,2019-10-18,714,0,714,71,785,785,0,0
38996,2019-10-18,1078,-107,971,77,1048,1048,0,0
38997,2019-10-18,529,0,529,42,571,0,571,0
38998,2019-10-18,1058,-211,847,67,914,914,0,0
38999,2019-10-18,474,0,474,37,511,511,0,0
39000,2019-10-18,1058,0,1058,105,1163,1163,0,0
39001,2019-10-18,530,0,530,42,572,572,0,0
39002,2019-10-18,1256,0,1256,125,1381,1381,0,0
39003,2019-10-18,911,-182,729,58,787,787,0,0
39004,2019-10-18,735,0,735,58,793,793,0,0
39005,2019-10-18,139,0,139,13,152,152,0,0
39006,2019-10-18,742,0,742,59,801,0,801,0
39007,2019-10-18,352,0,352,35,387,387,0,0
39008,2019-10-18,269,0,269,21,290,0,0,290
39009,2019-10-18,370,0,370,37,407,407,0,0
39010,2019-10-18,491,0,491,49,540,540,0,0
39011,2019-10-18,529,0,529,42,571,571,0,0
39012,2019-10-18,736,0,736,58,794,794,0,0
39013,2019-10-18,315,0,315,25,340,340,0,0
39014,2019-10-18,941,0,941,75,1016,1016,0,0
39015,2019-10-18,445,0,445,44,489,489,0,0
39016,2019-10-18,389,0,389,38,427,427,0,0
39017,2019-10-18,1335,0,1335,133,1468,1468,0,0
39018,2019-10-18,214,0,214,17,231,231,0,0
39019,2019-10-18,1001,0,1001,80,1081,1081,0,0
39020,2019-10-18,1256,0,1256,100,1356,1356,0,0
39021,2019-10-18,1707,0,1707,136,1843,0,1843,0
39022,2019-10-18,288,0,288,23,311,311,0,0
39023,2019-10-18,167,0,167,13,180,180,0,0
39024,2019-10-18,381,0,381,30,411,411,0,0
39025,2019-10-18,556,0,556,55,611,0,611,0
39026,2019-10-18,725,0,725,58,783,783,0,0
39027,2019-10-18,891,0,891,89,980,980,0,0
39028,2019-10-18,891,0,891,89,980,980,0,0
39029,2019-10-18,938,0,938,75,1013,0,1013,0
39030,2019-10-18,650,0,650,52,702,702,0,0
39031,2019-10-18,947,0,947,75,1022,0,1022,0
39032,2019-10-18,1699,0,1699,135,1834,0,0,1834
39033,2019-10-18,436,0,436,43,479,479,0,0
39034,2019-10-18,594,0,594,47,641,641,0,0
39035,2019-10-18,640,0,640,51,691,691,0,0
39036,2019-10-18,1141,0,1141,91,1232,1232,0,0
39037,2019-10-18,773,0,773,77,850,850,0,0
39038,2019-10-18,874,0,874,69,943,943,0,0
39039,2019-10-18,362,0,362,28,390,390,0,0
39040,2019-10-18,1546,0,1546,154,1700,1700,0,0
39041,2019-10-18,773,0,773,77,850,850,0,0
39042,2019-10-18,2319,0,2319,231,2550,0,0,2550
39043,2019-10-18,1546,0,1546,154,1700,1700,0,0
39044,2019-10-18,306,0,306,24,330,330,0,0
39045,2019-10-18,492,0,492,39,531,531,0,0
39046,2019-10-18,1546,0,1546,154,1700,0,1700,0
39047,2019-10-18,159,0,159,12,171,171,0,0
39048,2019-10-18,501,0,501,40,541,541,0,0
39049,2019-10-18,1546,0,1546,154,1700,1700,0,0
39050,2019-10-18,418,0,418,33,451,451,0,0
39051,2019-10-18,389,0,389,31,420,420,0,0
39052,2019-10-18,1374,0,1374,109,1483,1483,0,0
39053,2019-10-18,740,0,740,74,814,814,0,0
39054,2019-10-18,251,0,251,20,271,271,0,0
39055,2019-10-18,1558,0,1558,124,1682,1682,0,0
39056,2019-10-18,141,0,141,11,152,152,0,0
39057,2019-10-18,438,0,438,35,473,473,0,0
39058,2019-10-18,740,0,740,74,814,814,0,0
39059,2019-10-18,251,0,251,20,271,271,0,0
39060,2019-10-18,501,0,501,40,541,0,0,541
39061,2019-10-18,1419,-1000,419,33,452,452,0,0
39062,2019-10-18,613,0,613,49,662,662,0,0
39063,2019-10-18,1277,0,1277,127,1404,1404,0,0
39064,2019-10-18,520,0,520,41,561,561,0,0
39065,2019-10-18,428,0,428,34,462,462,0,0
39066,2019-10-18,538,0,538,43,581,581,0,0
39067,2019-10-18,167,0,167,13,180,180,0,0
39068,2019-10-18,465,0,465,37,502,502,0,0
39069,2019-10-18,615,0,615,49,664,664,0,0
39070,2019-10-18,509,0,509,50,559,559,0,0
39071,2019-10-18,509,0,509,50,559,559,0,0
39072,2019-10-18,843,0,843,84,927,927,0,0
39073,2019-10-18,696,0,696,55,751,751,0,0
39074,2019-10-18,752,0,752,60,812,812,0,0
39075,2019-10-18,1002,0,1002,80,1082,1082,0,0
39076,2019-10-18,604,0,604,48,652,652,0,0
39077,2019-10-18,993,0,993,79,1072,1072,0,0
39078,2019-10-18,306,0,306,24,330,330,0,0
39079,2019-10-18,352,-35,317,25,342,342,0,0
39080,2019-10-18,687,0,687,54,741,741,0,0
39081,2019-10-18,825,0,825,66,891,0,0,891
39082,2019-10-18,909,0,909,72,981,981,0,0
39083,2019-10-18,649,0,649,51,700,700,0,0
39084,2019-10-18,529,0,529,42,571,571,0,0
39085,2019-10-18,306,0,306,24,330,330,0,0
39086,2019-10-18,445,-44,401,32,433,0,433,0
39087,2019-10-18,417,0,417,33,450,450,0,0
39088,2019-10-18,575,0,575,46,621,621,0,0
39089,2019-10-18,584,0,584,46,630,630,0,0
39090,2019-10-18,1808,0,1808,144,1952,1952,0,0
39091,2019-10-18,778,0,778,77,855,855,0,0
39092,2019-10-18,1546,0,1546,154,1700,1700,0,0
39093,2019-10-18,722,0,722,72,794,0,794,0
39094,2019-10-18,2651,0,2651,212,2863,2863,0,0
39095,2019-10-18,1996,0,1996,199,2195,2195,0,0
39096,2019-10-18,538,0,538,43,581,581,0,0
39097,2019-10-18,983,0,983,78,1061,1061,0,0
39098,2019-10-18,1546,0,1546,154,1700,1700,0,0
39099,2019-10-18,1546,0,1546,154,1700,1700,0,0
39100,2019-10-18,1546,0,1546,154,1700,1700,0,0
39101,2019-10-18,482,0,482,48,530,530,0,0
39102,2019-10-18,1484,-148,1336,106,1442,1442,0,0
39103,2019-10-18,972,0,972,97,1069,1069,0,0
39104,2019-10-18,1546,0,1546,154,1700,1700,0,0
39105,2019-10-18,983,0,983,98,1081,1081,0,0
39106,2019-10-18,964,0,964,77,1041,0,1041,0
39107,2019-10-18,538,0,538,53,591,0,591,0
39108,2019-10-18,1546,0,1546,154,1700,1700,0,0
39109,2019-10-18,773,0,773,77,850,850,0,0
39110,2019-10-18,2236,0,2236,178,2414,2414,0,0
39111,2019-10-18,773,0,773,77,850,850,0,0
39112,2019-10-18,668,0,668,53,721,0,721,0
39113,2019-10-18,371,0,371,29,400,400,0,0
39114,2019-10-18,612,0,612,48,660,660,0,0
39115,2019-10-18,566,0,566,45,611,0,611,0
39116,2019-10-18,624,0,624,49,673,673,0,0
39117,2019-10-18,538,0,538,43,581,581,0,0
39118,2019-10-18,473,0,473,37,510,510,0,0
39119,2019-10-18,773,0,773,77,850,850,0,0
39120,2019-10-19,260,0,260,26,286,286,0,0
39121,2019-10-19,362,0,362,36,398,0,0,398
39122,2019-10-19,445,0,445,44,489,489,0,0
39123,2019-10-19,464,0,464,46,510,510,0,0
39124,2019-10-19,2328,0,2328,232,2560,0,2560,0
39125,2019-10-19,139,0,139,13,152,152,0,0
39126,2019-10-19,1017,0,1017,101,1118,1118,0,0
39127,2019-10-19,566,0,566,56,622,622,0,0
39128,2019-10-19,316,0,316,25,341,341,0,0
39129,2019-10-19,835,0,835,66,901,901,0,0
39130,2019-10-19,112,0,112,11,123,123,0,0
39131,2019-10-19,891,0,891,89,980,980,0,0
39132,2019-10-19,863,0,863,69,932,932,0,0
39133,2019-10-19,891,0,891,89,980,980,0,0
39134,2019-10-19,2492,-249,2243,224,2467,2467,0,0
39135,2019-10-19,261,0,261,20,281,281,0,0
39136,2019-10-19,3035,0,3035,303,3338,0,3338,0
39137,2019-10-19,770,0,770,61,831,831,0,0
39138,2019-10-19,232,0,232,18,250,250,0,0
39139,2019-10-19,436,0,436,34,470,470,0,0
39140,2019-10-19,946,0,946,75,1021,0,0,1021
39141,2019-10-19,389,0,389,31,420,420,0,0
39142,2019-10-19,520,0,520,41,561,561,0,0
39143,2019-10-19,682,0,682,54,736,736,0,0
39144,2019-10-19,3564,0,3564,356,3920,0,3920,0
39145,2019-10-19,1030,0,1030,82,1112,1112,0,0
39146,2019-10-19,306,0,306,24,330,330,0,0
39147,2019-10-19,945,0,945,94,1039,1039,0,0
39148,2019-10-19,1782,0,1782,178,1960,1960,0,0
39149,2019-10-19,1032,0,1032,103,1135,0,1135,0
39150,2019-10-19,1429,0,1429,114,1543,0,1543,0
39151,2019-10-19,863,0,863,69,932,932,0,0
39152,2019-10-19,585,0,585,46,631,631,0,0
39153,2019-10-19,649,0,649,51,700,700,0,0
39154,2019-10-19,780,0,780,62,842,842,0,0
39155,2019-10-19,724,0,724,57,781,781,0,0
39156,2019-10-19,1593,0,1593,159,1752,0,0,1752
39157,2019-10-19,612,0,612,48,660,660,0,0
39158,2019-10-19,390,0,390,31,421,421,0,0
39159,2019-10-19,891,0,891,89,980,980,0,0
39160,2019-10-19,602,0,602,60,662,662,0,0
39161,2019-10-19,1557,0,1557,155,1712,0,1712,0
39162,2019-10-19,548,0,548,43,591,591,0,0
39163,2019-10-19,936,0,936,93,1029,1029,0,0
39164,2019-10-19,1077,-215,862,68,930,930,0,0
39165,2019-10-19,399,0,399,31,430,430,0,0
39166,2019-10-19,621,0,621,62,683,683,0,0
39167,2019-10-19,529,0,529,42,571,0,0,571
39168,2019-10-19,1037,0,1037,103,1140,1140,0,0
39169,2019-10-19,1782,0,1782,178,1960,1960,0,0
39170,2019-10-19,631,0,631,50,681,681,0,0
39171,2019-10-19,872,0,872,69,941,941,0,0
39172,2019-10-19,641,0,641,51,692,692,0,0
39173,2019-10-19,334,0,334,26,360,360,0,0
39174,2019-10-19,687,0,687,54,741,741,0,0
39175,2019-10-19,916,0,916,91,1007,1007,0,0
39176,2019-10-19,307,0,307,24,331,331,0,0
39177,2019-10-19,325,0,325,26,351,351,0,0
39178,2019-10-19,1095,0,1095,87,1182,1182,0,0
39179,2019-10-19,390,0,390,31,421,421,0,0
39180,2019-10-19,-390,0,-390,-31,-421,-421,0,0
39181,2019-10-19,769,0,769,76,845,845,0,0
39182,2019-10-19,1782,0,1782,178,1960,1960,0,0
39183,2019-10-19,835,0,835,66,901,901,0,0
39184,2019-10-19,891,0,891,89,980,980,0,0
39185,2019-10-19,891,0,891,89,980,980,0,0
39186,2019-10-19,-891,0,-891,-89,-980,-980,0,0
39187,2019-10-19,455,0,455,36,491,491,0,0
39188,2019-10-19,715,0,715,57,772,772,0,0
39189,2019-10-19,724,0,724,57,781,781,0,0
39190,2019-10-19,288,0,288,23,311,311,0,0
39191,2019-10-19,94,0,94,7,101,101,0,0
39192,2019-10-19,677,0,677,54,731,731,0,0
39193,2019-10-19,957,0,957,76,1033,0,1033,0
39194,2019-10-19,232,0,232,18,250,250,0,0
39195,2019-10-19,1782,0,1782,178,1960,1960,0,0
39196,2019-10-19,1782,0,1782,178,1960,1960,0,0
39197,2019-10-19,807,0,807,64,871,871,0,0
39198,2019-10-19,742,0,742,59,801,801,0,0
39199,2019-10-19,1421,0,1421,113,1534,1534,0,0
39200,2019-10-19,512,0,512,40,552,0,552,0
39201,2019-10-19,100,0,100,8,108,108,0,0
39202,2019-10-19,186,0,186,14,200,0,0,200
39203,2019-10-19,828,0,828,66,894,894,0,0
39204,2019-10-19,622,0,622,49,671,671,0,0
39205,2019-10-19,112,0,112,8,120,120,0,0
39206,2019-10-19,455,0,455,36,491,0,0,491
39207,2019-10-19,371,0,371,29,400,400,0,0
39208,2019-10-19,306,0,306,24,330,330,0,0
39209,2019-10-19,1256,-251,1005,80,1085,1085,0,0
39210,2019-10-19,773,0,773,77,850,850,0,0
39211,2019-10-19,2319,0,2319,231,2550,2550,0,0
39212,2019-10-19,2319,0,2319,231,2550,0,2550,0
39213,2019-10-19,1546,0,1546,154,1700,0,0,1700
39214,2019-10-19,1354,0,1354,108,1462,1462,0,0
39215,2019-10-19,1546,0,1546,154,1700,1700,0,0
39216,2019-10-19,-1256,0,-1256,-100,-1356,-1356,0,0
39217,2019-10-19,400,-40,360,28,388,0,388,0
39218,2019-10-19,390,0,390,31,421,421,0,0
39219,2019-10-19,1123,0,1123,112,1235,1235,0,0
39220,2019-10-19,2628,0,2628,210,2838,2838,0,0
39221,2019-10-19,2673,0,2673,267,2940,0,2940,0
39222,2019-10-19,288,0,288,23,311,311,0,0
39223,2019-10-19,584,0,584,46,630,630,0,0
39224,2019-10-19,1782,0,1782,178,1960,1960,0,0
39225,2019-10-19,188,0,188,15,203,203,0,0
39226,2019-10-19,1002,0,1002,100,1102,1102,0,0
39227,2019-10-19,242,0,242,19,261,261,0,0
39228,2019-10-19,789,0,789,78,867,0,867,0
39229,2019-10-19,167,0,167,13,180,180,0,0
39230,2019-10-19,861,0,861,86,947,947,0,0
39231,2019-10-19,845,0,845,67,912,0,912,0
39232,2019-10-19,260,0,260,20,280,280,0,0
39233,2019-10-19,299,0,299,23,322,0,322,0
39234,2019-10-19,167,0,167,13,180,180,0,0
39235,2019-10-19,353,0,353,28,381,381,0,0
39236,2019-10-19,769,0,769,76,845,845,0,0
39237,2019-10-19,273,0,273,27,300,300,0,0
39238,2019-10-19,982,0,982,98,1080,1080,0,0
39239,2019-10-19,530,0,530,42,572,572,0,0
39240,2019-10-19,437,0,437,34,471,471,0,0
39241,2019-10-19,773,-77,696,69,765,765,0,0
39242,2019-10-19,269,0,269,21,290,290,0,0
39243,2019-10-19,1546,0,1546,154,1700,1700,0,0
39244,2019-10-19,1437,0,1437,114,1551,1551,0,0
39245,2019-10-19,1547,0,1547,154,1701,1701,0,0
39246,2019-10-19,1465,0,1465,146,1611,1611,0,0
39247,2019-10-19,167,0,167,13,180,180,0,0
39248,2019-10-19,1546,0,1546,154,1700,1700,0,0
39249,2019-10-19,186,0,186,14,200,200,0,0
39250,2019-10-19,1430,0,1430,114,1544,0,1544,0
39251,2019-10-19,269,0,269,21,290,290,0,0
39252,2019-10-19,957,0,957,76,1033,1033,0,0
39253,2019-10-19,501,0,501,40,541,541,0,0
39254,2019-10-19,1546,-154,1392,139,1531,0,1531,0
39255,2019-10-19,724,0,724,57,781,781,0,0
39256,2019-10-19,299,0,299,23,322,322,0,0
39257,2019-10-19,973,0,973,97,1070,1070,0,0
39258,2019-10-19,762,0,762,60,822,822,0,0
39259,2019-10-19,926,0,926,92,1018,0,0,1018
39260,2019-10-19,1546,0,1546,154,1700,1700,0,0
39261,2019-10-19,557,0,557,44,601,601,0,0
39262,2019-10-19,1306,0,1306,130,1436,0,0,1436
39263,2019-10-19,181,0,181,14,195,195,0,0
39264,2019-10-19,2092,0,2092,209,2301,0,2301,0
39265,2019-10-19,385,0,385,30,415,415,0,0
39266,2019-10-19,520,0,520,41,561,561,0,0
39267,2019-10-19,593,0,593,47,640,0,0,640
39268,2019-10-19,1038,0,1038,103,1141,1141,0,0
39269,2019-10-19,1096,0,1096,109,1205,0,1205,0
39270,2019-10-19,773,0,773,77,850,0,850,0
39271,2019-10-19,3601,0,3601,288,3889,3889,0,0
39272,2019-10-19,773,0,773,77,850,850,0,0
39273,2019-10-19,2486,0,2486,198,2684,0,2684,0
39274,2019-10-19,1030,0,1030,103,1133,1133,0,0
39275,2019-10-19,279,0,279,22,301,301,0,0
39276,2019-10-19,807,0,807,80,887,0,0,887
39277,2019-10-19,1546,0,1546,154,1700,1700,0,0
39278,2019-10-20,715,0,715,57,772,772,0,0
39279,2019-10-20,2527,0,2527,202,2729,2729,0,0
39280,2019-10-20,510,-51,459,36,495,495,0,0
39281,2019-10-20,891,0,891,89,980,980,0,0
39282,2019-10-20,400,0,400,40,440,0,440,0
39283,2019-10-20,891,0,891,89,980,980,0,0
39284,2019-10-20,603,0,603,48,651,651,0,0
39285,2019-10-20,306,0,306,24,330,330,0,0
39286,2019-10-20,974,0,974,77,1051,1051,0,0
39287,2019-10-20,1224,0,1224,97,1321,1321,0,0
39288,2019-10-20,622,0,622,49,671,671,0,0
39289,2019-10-20,891,0,891,89,980,0,0,980
39290,2019-10-20,1095,0,1095,87,1182,1182,0,0
39291,2019-10-20,334,0,334,33,367,367,0,0
39292,2019-10-20,251,0,251,20,271,0,271,0
39293,2019-10-20,436,0,436,34,470,470,0,0
39294,2019-10-20,890,0,890,89,979,0,979,0
39295,2019-10-20,781,0,781,62,843,843,0,0
39296,2019-10-20,890,0,890,89,979,979,0,0
39297,2019-10-20,1346,0,1346,134,1480,1480,0,0
39298,2019-10-20,751,0,751,75,826,826,0,0
39299,2019-10-20,891,0,891,89,980,980,0,0
39300,2019-10-20,780,0,780,62,842,842,0,0
39301,2019-10-20,370,0,370,37,407,407,0,0
39302,2019-10-20,260,-26,234,18,252,0,252,0
39303,2019-10-20,279,0,279,22,301,301,0,0
39304,2019-10-20,325,0,325,26,351,351,0,0
39305,2019-10-20,622,0,622,49,671,671,0,0
39306,2019-10-20,1260,0,1260,126,1386,1386,0,0
39307,2019-10-20,1427,0,1427,142,1569,1569,0,0
39308,2019-10-20,834,0,834,66,900,900,0,0
39309,2019-10-20,614,0,614,49,663,663,0,0
39310,2019-10-20,779,0,779,62,841,841,0,0
39311,2019-10-20,556,0,556,44,600,600,0,0
39312,2019-10-20,1373,0,1373,109,1482,0,0,1482
39313,2019-10-20,381,0,381,30,411,0,0,411
39314,2019-10-20,1226,0,1226,98,1324,1324,0,0
39315,2019-10-20,686,0,686,68,754,754,0,0
39316,2019-10-20,3111,0,3111,311,3422,3422,0,0
39317,2019-10-20,623,0,623,62,685,685,0,0
39318,2019-10-20,139,0,139,11,150,150,0,0
39319,2019-10-20,382,0,382,38,420,420,0,0
39320,2019-10-20,537,0,537,53,590,590,0,0
39321,2019-10-20,428,0,428,42,470,470,0,0
39322,2019-10-20,520,0,520,52,572,572,0,0
39323,2019-10-20,334,0,334,26,360,360,0,0
39324,2019-10-20,1744,0,1744,139,1883,1883,0,0
39325,2019-10-20,455,0,455,36,491,491,0,0
39326,2019-10-20,370,0,370,37,407,407,0,0
39327,2019-10-20,436,0,436,34,470,470,0,0
39328,2019-10-20,835,0,835,66,901,901,0,0
39329,2019-10-20,798,0,798,63,861,0,0,861
39330,2019-10-20,975,0,975,78,1053,1053,0,0
39331,2019-10-20,881,0,881,88,969,969,0,0
39332,2019-10-20,186,0,186,18,204,204,0,0
39333,2019-10-20,705,0,705,70,775,0,775,0
39334,2019-10-20,641,0,641,51,692,692,0,0
39335,2019-10-20,847,0,847,67,914,914,0,0
39336,2019-10-20,297,0,297,23,320,320,0,0
39337,2019-10-20,704,0,704,70,774,774,0,0
39338,2019-10-20,307,0,307,24,331,0,0,331
39339,2019-10-20,370,0,370,37,407,407,0,0
39340,2019-10-20,652,0,652,52,704,704,0,0
39341,2019-10-20,651,0,651,52,703,703,0,0
39342,2019-10-20,1394,0,1394,111,1505,1505,0,0
39343,2019-10-20,595,0,595,47,642,642,0,0
39344,2019-10-20,260,0,260,20,280,280,0,0
39345,2019-10-20,509,0,509,50,559,559,0,0
39346,2019-10-20,392,0,392,31,423,423,0,0
39347,2019-10-20,493,0,493,39,532,532,0,0
39348,2019-10-20,650,0,650,52,702,702,0,0
39349,2019-10-20,537,0,537,53,590,590,0,0
39350,2019-10-20,891,-89,802,80,882,882,0,0
39351,2019-10-20,788,0,788,78,866,866,0,0
39352,2019-10-20,1529,0,1529,152,1681,1681,0,0
39353,2019-10-20,585,0,585,46,631,631,0,0
39354,2019-10-20,649,0,649,51,700,700,0,0
39355,2019-10-20,269,0,269,21,290,290,0,0
39356,2019-10-20,306,0,306,24,330,330,0,0
39357,2019-10-20,834,0,834,83,917,917,0,0
39358,2019-10-20,891,0,891,89,980,0,980,0
39359,2019-10-20,891,0,891,89,980,0,980,0
39360,2019-10-20,649,0,649,64,713,713,0,0
39361,2019-10-20,520,0,520,41,561,561,0,0
39362,2019-10-20,399,0,399,31,430,430,0,0
39363,2019-10-20,899,0,899,89,988,988,0,0
39364,2019-10-20,558,0,558,44,602,602,0,0
39365,2019-10-20,112,0,112,8,120,0,0,120
39366,2019-10-20,1782,0,1782,178,1960,1960,0,0
39367,2019-10-20,492,0,492,39,531,531,0,0
39368,2019-10-20,520,0,520,41,561,561,0,0
39369,2019-10-20,891,0,891,89,980,980,0,0
39370,2019-10-20,891,0,891,89,980,980,0,0
39371,2019-10-20,181,0,181,14,195,195,0,0
39372,2019-10-20,1782,0,1782,178,1960,1960,0,0
39373,2019-10-20,167,0,167,16,183,183,0,0
39374,2019-10-20,706,0,706,56,762,762,0,0
39375,2019-10-20,139,0,139,11,150,150,0,0
39376,2019-10-20,705,0,705,70,775,775,0,0
39377,2019-10-20,732,0,732,73,805,805,0,0
39378,2019-10-20,984,0,984,78,1062,1062,0,0
39379,2019-10-20,1049,0,1049,83,1132,0,1132,0
39380,2019-10-20,1049,0,1049,83,1132,1132,0,0
39381,2019-10-20,511,0,511,40,551,551,0,0
39382,2019-10-20,593,0,593,47,640,640,0,0
39383,2019-10-20,1160,0,1160,92,1252,1252,0,0
39384,2019-10-20,502,0,502,40,542,542,0,0
